,status,card_present_flag,bpay_biller_code,account,txn_description,first_name,balance,date,gender,age,merchant_suburb,merchant_state,extraction,amount,customer_id,movement,long,lat,merchant_long,merchant_lat,year_month,weekday,distance
5801,authorized,1.0,,ACC-1222300524,SALES-POS,Michael,0.98,2018-09-14,M,38,Margaret River,WA,2018-09-14T20:08:54.000+0000,5.47,CUS-2142601169,debit,151.23,-33.94,115.07,-33.95,2018-09,Friday,3317.841667477332
5802,authorized,0.0,,ACC-240804743,POS,Kenneth,11146.84,2018-09-14,M,29,Piccadilly,WA,2018-09-14T20:18:48.000+0000,22.47,CUS-261674136,debit,121.48,-30.75,121.47,-30.74,2018-09,Friday,1.4663476392924142
5803,authorized,1.0,,ACC-3485804958,POS,Jessica,23554.7,2018-09-14,F,34,Middleton Beach,WA,2018-09-14T20:28:42.000+0000,7.51,CUS-1196156254,debit,138.52,-35.01,117.92,-35.02,2018-09,Friday,1872.6652082056257
5804,authorized,1.0,,ACC-1903037542,POS,Jeffrey,3845.11,2018-09-14,M,30,Brisbane City,QLD,2018-09-14T20:38:36.000+0000,8.64,CUS-860700529,debit,153.05,-27.61,153.03,-27.47,2018-09,Friday,15.691878980319721
5805,authorized,0.0,,ACC-2265520058,POS,Catherine,3432.69,2018-09-14,F,26,Brookvale,NSW,2018-09-14T20:48:30.000+0000,52.81,CUS-331942311,debit,151.27,-33.85,151.28,-33.76,2018-09,Friday,10.050075915386556
5806,authorized,1.0,,ACC-240804743,SALES-POS,Kenneth,11137.7,2018-09-14,M,29,West Kalgoorlie,WA,2018-09-14T20:58:24.000+0000,9.14,CUS-261674136,debit,121.48,-30.75,121.44,-30.78,2018-09,Friday,5.073041154493771
5807,posted,,,ACC-3689607373,PAYMENT,Virginia,5837.22,2018-09-14,F,20,,,2018-09-14T21:00:00.000+0000,69.0,CUS-127297539,debit,115.79,-31.79,,,2018-09,Friday,
5808,posted,,,ACC-721712940,PAYMENT,Andrew,54624.64,2018-09-14,M,78,,,2018-09-14T21:00:00.000+0000,38.0,CUS-1646183815,debit,145.09,-37.82,,,2018-09,Friday,
5809,posted,,,ACC-2681137560,PAYMENT,Nathaniel,7240.82,2018-09-14,M,31,,,2018-09-14T21:00:00.000+0000,29.0,CUS-2083971310,debit,151.11,-33.99,,,2018-09,Friday,
5810,posted,,,ACC-2171593283,PAYMENT,Fernando,10893.66,2018-09-14,M,19,,,2018-09-14T21:00:00.000+0000,50.0,CUS-2317998716,debit,146.94,-36.04,,,2018-09,Friday,
5811,posted,,,ACC-1903037542,PAYMENT,Jeffrey,3744.11,2018-09-14,M,30,,,2018-09-14T21:00:00.000+0000,23.0,CUS-860700529,debit,153.05,-27.61,,,2018-09,Friday,
5812,authorized,1.0,,ACC-1598451071,SALES-POS,Diana,2195.3,2018-09-14,F,26,Palm Beach,QLD,2018-09-14T21:05:49.000+0000,20.22,CUS-2487424745,debit,153.41,-27.95,153.47,-28.12,2018-09,Friday,19.79910433045892
5813,authorized,1.0,,ACC-1598451071,SALES-POS,Diana,2181.02,2018-09-14,F,26,Benowa,QLD,2018-09-14T21:12:46.000+0000,14.28,CUS-2487424745,debit,153.41,-27.95,153.39,-28.01,2018-09,Friday,6.95481685604912
5814,authorized,1.0,,ACC-2265520058,POS,Catherine,3397.35,2018-09-14,F,26,Lutwyche,QLD,2018-09-14T21:26:39.000+0000,35.34,CUS-331942311,debit,151.27,-33.85,153.03,-27.42,2018-09,Friday,734.5025224430588
5815,authorized,0.0,,ACC-2528867619,POS,Abigail,11502.86,2018-09-14,F,40,Mount Melville,WA,2018-09-14T21:33:36.000+0000,23.5,CUS-2505971401,debit,138.58,-34.96,117.87,-35.01,2018-09,Friday,1883.3310010536577
5816,authorized,0.0,,ACC-2681137560,POS,Nathaniel,7269.82,2018-09-14,M,31,Sydney,NSW,2018-09-14T21:40:33.000+0000,87.3,CUS-2083971310,debit,151.11,-33.99,151.21,-33.87,2018-09,Friday,16.222973250982143
5817,authorized,1.0,,ACC-1598451071,POS,Diana,2172.91,2018-09-14,F,26,Lidcombe,NSW,2018-09-14T21:47:29.000+0000,8.11,CUS-2487424745,debit,153.41,-27.95,151.06,-33.86,2018-09,Friday,694.2886982849197
5818,authorized,1.0,,ACC-1598451071,SALES-POS,Diana,2168.25,2018-09-14,F,26,Kenmore,QLD,2018-09-14T22:01:54.000+0000,4.66,CUS-2487424745,debit,153.41,-27.95,152.94,-27.51,2018-09,Friday,67.33242598599178
5819,authorized,1.0,,ACC-1598451071,POS,Diana,2160.92,2018-09-14,F,26,Salisbury,QLD,2018-09-14T22:11:25.000+0000,7.33,CUS-2487424745,debit,153.41,-27.95,153.03,-27.55,2018-09,Friday,58.109082089044186
5820,authorized,0.0,,ACC-1443681913,POS,Ryan,3477.34,2018-09-14,M,31,North Sydney,NSW,2018-09-14T22:20:57.000+0000,21.54,CUS-3129499595,debit,150.92,-33.77,151.21,-33.83,2018-09,Friday,27.615220101861798
5821,authorized,1.0,,ACC-847145727,SALES-POS,Michael,57408.99,2018-09-14,M,19,Trigg,WA,2018-09-14T22:30:28.000+0000,50.16,CUS-1609060617,debit,115.9,-31.92,115.76,-31.87,2018-09,Friday,14.338579737119167
5822,authorized,1.0,,ACC-182446574,POS,Tonya,7087.4,2018-09-14,F,27,Broken Hill,NSW,2018-09-14T22:39:59.000+0000,87.98,CUS-3026014945,debit,116.06,-32.0,141.47,-31.95,2018-09,Friday,2391.2053006167284
5823,authorized,0.0,,ACC-3689607373,SALES-POS,Virginia,5826.02,2018-09-14,F,20,Stratton,WA,2018-09-14T22:49:31.000+0000,11.2,CUS-127297539,debit,115.79,-31.79,116.04,-31.86,2018-09,Friday,24.86899874164232
5824,authorized,0.0,,ACC-1903037542,SALES-POS,Jeffrey,3727.1,2018-09-14,M,30,Indooroopilly,QLD,2018-09-14T22:59:02.000+0000,17.01,CUS-860700529,debit,153.05,-27.61,152.98,-27.5,2018-09,Friday,14.0442074197592
5825,posted,,,ACC-3541460373,PAYMENT,Jeffrey,3638.73,2018-09-14,M,24,,,2018-09-14T23:00:00.000+0000,41.0,CUS-1433879684,debit,145.0,-37.83,,,2018-09,Friday,
5826,posted,,,ACC-3084464802,PAYMENT,Susan,5522.37,2018-09-14,F,19,,,2018-09-14T23:00:00.000+0000,123.0,CUS-1928710999,debit,145.15,-37.76,,,2018-09,Friday,
5827,authorized,1.0,,ACC-240804743,POS,Kenneth,11121.03,2018-09-14,M,29,Loganholme,QLD,2018-09-14T23:17:59.000+0000,16.67,CUS-261674136,debit,121.48,-30.75,152.87,-30.8,2018-09,Friday,2988.874217669152
5828,authorized,1.0,,ACC-1598451071,POS,Diana,2149.4,2018-09-14,F,26,Mudgeeraba,QLD,2018-09-14T23:37:59.000+0000,11.52,CUS-2487424745,debit,153.41,-27.95,153.36,-28.08,2018-09,Friday,15.26592005344915
5829,authorized,0.0,,ACC-1903037542,POS,Jeffrey,3697.93,2018-09-14,M,30,Brisbane City,QLD,2018-09-14T23:57:59.000+0000,29.17,CUS-860700529,debit,153.05,-27.61,153.02,-27.47,2018-09,Friday,15.845920556744476
5830,authorized,1.0,,ACC-2265520058,SALES-POS,Catherine,3311.92,2018-09-15,F,26,Castle Hill,NSW,2018-09-15T00:42:51.000+0000,85.43,CUS-331942311,debit,151.27,-33.85,150.98,-33.73,2018-09,Saturday,29.93822147738124
5831,authorized,1.0,,ACC-3541460373,SALES-POS,Jeffrey,3624.74,2018-09-15,M,24,Melbourne,VIC,2018-09-15T01:12:04.000+0000,13.99,CUS-1433879684,debit,145.0,-37.83,144.96,-37.82,2018-09,Saturday,3.6845361953348092
5832,authorized,1.0,,ACC-2673069055,POS,Richard,20712.93,2018-09-15,M,24,Marrickville,NSW,2018-09-15T01:30:56.000+0000,10.69,CUS-51506836,debit,152.99,-27.49,151.17,-33.91,2018-09,Saturday,734.7292654954309
5833,authorized,1.0,,ACC-1652235822,SALES-POS,Renee,19923.06,2018-09-15,F,38,Brunswick,VIC,2018-09-15T01:49:48.000+0000,10.01,CUS-2206365095,debit,144.89,-37.81,144.97,-37.76,2018-09,Saturday,8.963385477191695
5834,posted,,,ACC-3481401842,PAYMENT,Tiffany,5126.32,2018-09-15,F,25,,,2018-09-15T02:00:00.000+0000,26.0,CUS-1669695324,debit,115.74,-31.72,,,2018-09,Saturday,
5835,authorized,1.0,,ACC-2528867619,POS,Abigail,11486.86,2018-09-15,F,40,North Adelaide,SA,2018-09-15T02:11:13.000+0000,16.0,CUS-2505971401,debit,138.58,-34.96,138.6,-34.91,2018-09,Saturday,5.851081696777123
5836,authorized,1.0,,ACC-354106658,SALES-POS,Christine,15963.81,2018-09-15,F,39,Sydney,NSW,2018-09-15T02:35:36.000+0000,30.75,CUS-2376382098,debit,151.04,-33.8,151.21,-33.87,2018-09,Saturday,17.52625296844602
5837,authorized,0.0,,ACC-3541460373,SALES-POS,Jeffrey,3552.2,2018-09-15,M,24,South Yarra,VIC,2018-09-15T03:55:33.000+0000,72.54,CUS-1433879684,debit,145.0,-37.83,145.0,-37.84,2018-09,Saturday,1.1117626294532335
5838,posted,,,ACC-964839203,PAYMENT,Michael,35001.67,2018-09-15,M,21,,,2018-09-15T04:00:00.000+0000,28.0,CUS-2059096722,debit,146.92,-36.07,,,2018-09,Saturday,
5839,authorized,1.0,,ACC-3485804958,POS,Jessica,23504.95,2018-09-15,F,34,Albany,WA,2018-09-15T04:22:26.000+0000,49.75,CUS-1196156254,debit,138.52,-35.01,117.89,-35.03,2018-09,Saturday,1875.2678975071697
5840,authorized,1.0,,ACC-3536132544,POS,Heather,3963.11,2018-09-15,F,41,Seville,VIC,2018-09-15T04:46:49.000+0000,38.5,CUS-2348881191,debit,144.93,-37.79,145.46,-37.78,2018-09,Saturday,46.59035392287037
5841,posted,,,ACC-2681137560,PAYMENT,Nathaniel,7214.82,2018-09-15,M,31,,,2018-09-15T05:00:00.000+0000,26.0,CUS-2083971310,debit,151.11,-33.99,,,2018-09,Saturday,
5842,posted,,,ACC-1652235822,PAYMENT,Renee,19878.06,2018-09-15,F,38,,,2018-09-15T05:00:00.000+0000,45.0,CUS-2206365095,debit,144.89,-37.81,,,2018-09,Saturday,
5843,posted,,,ACC-1650504218,PAYMENT,Marissa,9998.96,2018-09-15,F,23,,,2018-09-15T05:00:00.000+0000,43.0,CUS-2500783281,debit,145.01,-37.93,,,2018-09,Saturday,
5844,posted,,,ACC-4281711154,PAYMENT,Eric,37624.56,2018-09-15,M,42,,,2018-09-15T05:00:00.000+0000,37.0,CUS-3151318058,debit,144.98,-37.84,,,2018-09,Saturday,
5845,authorized,1.0,,ACC-854938045,SALES-POS,James,10087.94,2018-09-15,M,28,Newman,WA,2018-09-15T05:57:29.000+0000,11.19,CUS-4023861240,debit,147.63,-22.84,119.99,-22.91,2018-09,Saturday,2827.49886794794
5846,posted,,,ACC-3941181087,PAYMENT,Paul,7723.88,2018-09-15,M,25,,,2018-09-15T06:00:00.000+0000,172.0,CUS-3989008654,debit,115.79,-31.94,,,2018-09,Saturday,
5847,posted,,,ACC-4059612845,INTER BANK,Jonathan,57037.45,2018-09-15,M,38,,,2018-09-15T06:00:00.000+0000,195.0,CUS-495599312,debit,130.98,-12.49,,,2018-09,Saturday,
5848,authorized,0.0,,ACC-1037050564,POS,Rhonda,3473.87,2018-09-15,F,40,Booval,QLD,2018-09-15T07:37:14.000+0000,28.02,CUS-1614226872,debit,153.1,-27.66,152.79,-27.62,2018-09,Saturday,30.860104213415823
5849,posted,,,ACC-3689607373,INTER BANK,Virginia,5719.02,2018-09-15,F,20,,,2018-09-15T08:00:00.000+0000,107.0,CUS-127297539,debit,115.79,-31.79,,,2018-09,Saturday,
5850,authorized,1.0,,ACC-1652235822,POS,Renee,19864.89,2018-09-15,F,38,Carrum Downs,VIC,2018-09-15T08:05:51.000+0000,13.17,CUS-2206365095,debit,144.89,-37.81,145.18,-38.1,2018-09,Saturday,41.06427784781622
5851,authorized,1.0,,ACC-1243371644,SALES-POS,Gregory,4099.58,2018-09-15,M,42,Frenchs Forest,NSW,2018-09-15T08:23:06.000+0000,22.34,CUS-3904958894,debit,150.9,-33.78,151.21,-33.74,2018-09,Saturday,29.0019830507572
5852,authorized,1.0,,ACC-2681137560,POS,Nathaniel,7205.2,2018-09-15,M,31,Kadina,SA,2018-09-15T08:40:20.000+0000,9.62,CUS-2083971310,debit,151.11,-33.99,137.71,-33.96,2018-09,Saturday,1234.7607195295473
5853,authorized,0.0,,ACC-1243371644,POS,Gregory,4044.34,2018-09-15,M,42,North Ryde,NSW,2018-09-15T08:57:35.000+0000,55.24,CUS-3904958894,debit,150.9,-33.78,151.14,-33.79,2018-09,Saturday,22.208556370689525
5854,authorized,0.0,,ACC-2249586092,SALES-POS,Edward,7761.38,2018-09-15,M,19,Innaloo,WA,2018-09-15T09:19:10.000+0000,13.36,CUS-443776336,debit,115.98,-32.07,115.8,-31.9,2018-09,Saturday,25.407322489340423
5855,authorized,1.0,,ACC-3689607373,SALES-POS,Virginia,5694.05,2018-09-15,F,20,Armadale,WA,2018-09-15T09:29:29.000+0000,24.97,CUS-127297539,debit,115.79,-31.79,116.01,-32.15,2018-09,Saturday,45.08977143490703
5856,authorized,0.0,,ACC-1243371644,POS,Gregory,4019.24,2018-09-15,M,42,Neutral Bay,NSW,2018-09-15T09:39:47.000+0000,25.1,CUS-3904958894,debit,150.9,-33.78,151.22,-33.83,2018-09,Saturday,30.08557774168064
5857,authorized,1.0,,ACC-1056639002,SALES-POS,Michael,48531.89,2018-09-15,M,22,Burwood East,VIC,2018-09-15T09:50:06.000+0000,24.06,CUS-3462882033,debit,145.03,-37.91,145.13,-37.85,2018-09,Saturday,11.025045041403125
5858,posted,,,ACC-4065652575,INTER BANK,Lucas,7282.51,2018-09-15,M,21,,,2018-09-15T10:00:00.000+0000,1001.0,CUS-1117979751,debit,115.81,-31.82,,,2018-09,Saturday,
5859,posted,,,ACC-1496451953,PAYMENT,Ricky,12517.13,2018-09-15,M,43,,,2018-09-15T10:00:00.000+0000,150.0,CUS-3142625864,debit,145.16,-37.84,,,2018-09,Saturday,
5860,posted,,,ACC-574997646,PAYMENT,Mackenzie,3896.52,2018-09-15,F,18,,,2018-09-15T10:00:00.000+0000,45.0,CUS-586638664,debit,150.79,-33.64,,,2018-09,Saturday,
5861,authorized,1.0,,ACC-2901672282,SALES-POS,Daniel,7216.66,2018-09-15,M,22,Sydney,NSW,2018-09-15T10:00:23.000+0000,64.19,CUS-1617121891,debit,255.0,-573.0,151.21,-33.87,2018-09,Saturday,10886.648360479685
5862,authorized,0.0,,ACC-3689607373,SALES-POS,Virginia,5653.18,2018-09-15,F,20,Welshpool,WA,2018-09-15T10:10:05.000+0000,40.87,CUS-127297539,debit,115.79,-31.79,115.95,-31.99,2018-09,Saturday,26.883858120933567
5863,authorized,0.0,,ACC-3741880913,POS,Ashley,9305.78,2018-09-15,F,25,Mollymook,NSW,2018-09-15T10:19:48.000+0000,10.61,CUS-1220154422,debit,150.5,-23.4,150.47,-35.34,2018-09,Saturday,1327.6706434715293
5864,authorized,1.0,,ACC-854938045,SALES-POS,James,10061.85,2018-09-15,M,28,Narre Warren,VIC,2018-09-15T10:29:30.000+0000,26.09,CUS-4023861240,debit,147.63,-22.84,145.3,-38.02,2018-09,Saturday,1702.482167825211
5865,authorized,1.0,,ACC-354106658,POS,Christine,15847.48,2018-09-15,F,39,Sydney,NSW,2018-09-15T10:39:13.000+0000,116.33,CUS-2376382098,debit,151.04,-33.8,151.21,-33.87,2018-09,Saturday,17.52625296844602
5866,authorized,1.0,,ACC-1598451071,SALES-POS,Diana,2136.3,2018-09-15,F,26,Clear Island Waters,QLD,2018-09-15T10:48:55.000+0000,13.1,CUS-2487424745,debit,153.41,-27.95,153.39,-28.03,2018-09,Saturday,9.109855956849307
5867,authorized,0.0,,ACC-2901672282,SALES-POS,Daniel,7103.41,2018-09-15,M,22,Clontarf,NSW,2018-09-15T10:58:38.000+0000,113.25,CUS-1617121891,debit,255.0,-573.0,151.26,-33.81,2018-09,Saturday,10886.649766896331
5868,posted,,,ACC-2681137560,PAYMENT,Nathaniel,7188.2,2018-09-15,M,31,,,2018-09-15T11:00:00.000+0000,17.0,CUS-2083971310,debit,151.11,-33.99,,,2018-09,Saturday,
5869,authorized,1.0,,ACC-1438600314,SALES-POS,Maria,3889.03,2018-09-15,F,35,Murrumbateman,NSW,2018-09-15T11:05:46.000+0000,84.58,CUS-2650223890,debit,138.69,-34.84,149.03,-34.97,2018-09,Saturday,942.606932458931
5870,authorized,0.0,,ACC-3689607373,POS,Virginia,5638.66,2018-09-15,F,20,Broken Hill,NSW,2018-09-15T11:19:11.000+0000,14.52,CUS-127297539,debit,115.79,-31.79,141.46,-31.96,2018-09,Saturday,2418.2809088465347
5871,authorized,1.0,,ACC-1037050564,SALES-POS,Rhonda,3439.04,2018-09-15,F,40,Indooroopilly,QLD,2018-09-15T11:25:54.000+0000,34.83,CUS-1614226872,debit,153.1,-27.66,152.98,-27.5,2018-09,Saturday,21.364234515896836
5872,authorized,1.0,,ACC-3689607373,SALES-POS,Virginia,5623.9,2018-09-15,F,20,Henley Brook,WA,2018-09-15T11:32:37.000+0000,14.76,CUS-127297539,debit,115.79,-31.79,116.0,-31.81,2018-09,Saturday,19.969896584363443
5873,authorized,1.0,,ACC-4258502723,SALES-POS,Kimberly,3157.42,2018-09-15,F,24,Sydney,NSW,2018-09-15T11:39:19.000+0000,22.46,CUS-3378712515,debit,145.45,-37.74,151.2,-33.87,2018-09,Saturday,673.5886759444568
5874,authorized,1.0,,ACC-1890605467,SALES-POS,Alexander,13140.83,2018-09-15,M,38,Preston,VIC,2018-09-15T11:46:02.000+0000,57.01,CUS-1478398256,debit,143.88,-37.66,145.0,-37.74,2018-09,Saturday,98.93734567130736
5875,authorized,0.0,,ACC-1652235822,POS,Renee,19845.43,2018-09-15,F,38,Laverton North,VIC,2018-09-15T11:52:45.000+0000,19.46,CUS-2206365095,debit,144.89,-37.81,144.78,-37.84,2018-09,Saturday,10.221147810410839
5876,authorized,1.0,,ACC-354106658,SALES-POS,Christine,15840.04,2018-09-15,F,39,Chippendale,NSW,2018-09-15T11:59:27.000+0000,7.44,CUS-2376382098,debit,151.04,-33.8,151.2,-33.89,2018-09,Saturday,17.84667478931658
5877,posted,,,ACC-1998563091,PAYMENT,David,16071.17,2018-09-15,M,42,,,2018-09-15T12:00:00.000+0000,45.0,CUS-3395687666,debit,149.03,-35.25,,,2018-09,Saturday,
5878,authorized,0.0,,ACC-1037050564,SALES-POS,Rhonda,3423.63,2018-09-15,F,40,Southport,QLD,2018-09-15T12:15:19.000+0000,15.41,CUS-1614226872,debit,153.1,-27.66,153.41,-27.97,2018-09,Saturday,46.01831436603898
5879,authorized,1.0,,ACC-3485804958,SALES-POS,Jessica,23477.33,2018-09-15,F,34,Marden,SA,2018-09-15T12:48:39.000+0000,27.62,CUS-1196156254,debit,138.52,-35.01,138.64,-34.9,2018-09,Saturday,16.407062587145802
5880,posted,,,ACC-90814749,INTER BANK,Christopher,10074.01,2018-09-15,M,35,,,2018-09-15T13:00:00.000+0000,44.0,CUS-1896554896,debit,151.68,-32.98,,,2018-09,Saturday,
5881,authorized,1.0,,ACC-182446574,POS,Tonya,7054.49,2018-09-15,F,27,Spearwood,WA,2018-09-15T13:05:31.000+0000,32.91,CUS-3026014945,debit,116.06,-32.0,115.78,-32.1,2018-09,Saturday,28.63604483058678
5882,authorized,1.0,,ACC-854938045,SALES-POS,James,9913.76,2018-09-15,M,28,Mulgrave,VIC,2018-09-15T13:22:45.000+0000,148.09,CUS-4023861240,debit,147.63,-22.84,145.15,-37.93,2018-09,Saturday,1694.5132735775496
5883,authorized,1.0,,ACC-154431271,SALES-POS,Lori,2794.17,2018-09-15,F,18,Petrie Terrace,QLD,2018-09-15T13:39:59.000+0000,143.78,CUS-3702001629,debit,153.09,-27.48,153.02,-27.47,2018-09,Saturday,6.993925108869061
5884,authorized,1.0,,ACC-1516130869,POS,Jessica,2883.9,2018-09-15,F,21,Holtze,NT,2018-09-15T13:57:14.000+0000,22.62,CUS-325142416,debit,130.84,-12.45,130.97,-12.45,2018-09,Saturday,14.115946161386232
5885,posted,,,ACC-37709441,INTER BANK,Charles,10032.9,2018-09-15,M,18,,,2018-09-15T14:00:00.000+0000,45.0,CUS-3336454548,debit,153.41,-28.01,,,2018-09,Saturday,
5886,authorized,1.0,,ACC-1344825761,SALES-POS,Sarah,19508.09,2018-09-15,F,46,Sylvania,NSW,2018-09-15T14:15:12.000+0000,27.56,CUS-1499065773,debit,151.09,-33.91,151.1,-34.01,2018-09,Saturday,11.157580778983075
5887,authorized,1.0,,ACC-182446574,SALES-POS,Tonya,7024.03,2018-09-15,F,27,Malaga,WA,2018-09-15T14:23:28.000+0000,30.46,CUS-3026014945,debit,116.06,-32.0,115.89,-31.86,2018-09,Saturday,22.354199677429897
5888,authorized,1.0,,ACC-1344825761,SALES-POS,Sarah,19448.64,2018-09-15,F,46,Waterloo,NSW,2018-09-15T14:31:44.000+0000,59.45,CUS-1499065773,debit,151.09,-33.91,151.2,-33.9,2018-09,Saturday,10.212403232691182
5889,authorized,1.0,,ACC-958000567,POS,Sandra,5207.75,2018-09-15,F,34,North Ryde,NSW,2018-09-15T14:39:59.000+0000,10.85,CUS-4142663097,debit,130.9,-12.37,151.14,-33.8,2018-09,Saturday,3143.2313862478627
5890,authorized,1.0,,ACC-4258502723,SALES-POS,Kimberly,3141.56,2018-09-15,F,24,Saint Kilda,VIC,2018-09-15T14:48:15.000+0000,15.86,CUS-3378712515,debit,145.45,-37.74,144.97,-37.86,2018-09,Saturday,44.23347457794954
5891,authorized,1.0,,ACC-354106658,POS,Christine,15798.71,2018-09-15,F,39,Brookvale,NSW,2018-09-15T14:56:31.000+0000,41.33,CUS-2376382098,debit,151.04,-33.8,151.26,-33.77,2018-09,Saturday,20.60376288654426
5892,posted,,,ACC-240804743,PAYMENT,Kenneth,10983.03,2018-09-15,M,29,,,2018-09-15T15:00:00.000+0000,138.0,CUS-261674136,debit,121.48,-30.75,,,2018-09,Saturday,
5893,authorized,1.0,,ACC-1516130869,POS,Jessica,2818.83,2018-09-15,F,21,Darwin,NT,2018-09-15T15:06:44.000+0000,65.07,CUS-325142416,debit,130.84,-12.45,130.84,-12.46,2018-09,Saturday,1.1119747169445446
5894,authorized,0.0,,ACC-154431271,POS,Lori,2637.74,2018-09-15,F,18,Brisbane City,QLD,2018-09-15T15:18:22.000+0000,156.43,CUS-3702001629,debit,153.09,-27.48,153.03,-27.46,2018-09,Saturday,6.323236843834018
5895,authorized,0.0,,ACC-3233697971,POS,Robin,7014.89,2018-09-15,F,34,Rockdale,NSW,2018-09-15T15:29:59.000+0000,113.29,CUS-1147642491,debit,151.04,-33.77,151.14,-33.96,2018-09,Saturday,23.056573794436922
5896,authorized,1.0,,ACC-1652235822,POS,Renee,19821.62,2018-09-15,F,38,Chadstone,VIC,2018-09-15T15:41:37.000+0000,23.81,CUS-2206365095,debit,144.89,-37.81,145.08,-37.89,2018-09,Saturday,18.90594171202049
5897,authorized,0.0,,ACC-211792489,SALES-POS,Jacqueline,5663.23,2018-09-15,F,30,Nowra,NSW,2018-09-15T15:53:15.000+0000,151.34,CUS-497688347,debit,138.63,-34.93,150.6,-34.88,2018-09,Saturday,1090.9207766570737
5898,posted,,,ACC-2920611728,PAYMENT,Tyler,6198.88,2018-09-15,M,69,,,2018-09-15T16:00:00.000+0000,17.0,CUS-1388323263,debit,144.96,-37.76,,,2018-09,Saturday,
5899,posted,,,ACC-37709441,PHONE BANK,Charles,10011.9,2018-09-15,M,18,,,2018-09-15T16:00:00.000+0000,21.0,CUS-3336454548,debit,153.41,-28.01,,,2018-09,Saturday,
5900,posted,,,ACC-154431271,PAYMENT,Lori,2503.74,2018-09-15,F,18,,,2018-09-15T16:00:00.000+0000,134.0,CUS-3702001629,debit,153.09,-27.48,,,2018-09,Saturday,
5901,authorized,1.0,,ACC-1438600314,POS,Maria,3869.63,2018-09-15,F,35,Goulburn,NSW,2018-09-15T16:06:46.000+0000,19.4,CUS-2650223890,debit,138.69,-34.84,149.69,-34.77,2018-09,Saturday,1003.8492960907428
5902,authorized,1.0,,ACC-1438600314,POS,Maria,3845.76,2018-09-15,F,35,Exeter,NSW,2018-09-15T16:22:54.000+0000,23.87,CUS-2650223890,debit,138.69,-34.84,150.23,-34.61,2018-09,Saturday,1054.3756551780314
5903,authorized,1.0,,ACC-182446574,POS,Tonya,7000.57,2018-09-15,F,27,Forrestfield,WA,2018-09-15T16:39:01.000+0000,23.46,CUS-3026014945,debit,116.06,-32.0,116.01,-31.99,2018-09,Saturday,4.844112653411638
5904,authorized,1.0,,ACC-3084464802,SALES-POS,Susan,5486.53,2018-09-15,F,19,Brunswick West,VIC,2018-09-15T16:55:09.000+0000,35.84,CUS-1928710999,debit,145.15,-37.76,144.95,-37.77,2018-09,Saturday,17.615442430200094
5905,posted,,,ACC-854938045,PAYMENT,James,9864.76,2018-09-15,M,28,,,2018-09-15T17:00:00.000+0000,49.0,CUS-4023861240,debit,147.63,-22.84,,,2018-09,Saturday,
5906,authorized,1.0,,ACC-182446574,POS,Tonya,6984.44,2018-09-15,F,27,Inglewood,WA,2018-09-15T17:06:14.000+0000,16.13,CUS-3026014945,debit,116.06,-32.0,115.88,-31.92,2018-09,Saturday,19.17007925478493
5907,authorized,1.0,,ACC-1344825761,POS,Sarah,19393.9,2018-09-15,F,46,Busselton,WA,2018-09-15T17:15:10.000+0000,54.74,CUS-1499065773,debit,151.09,-33.91,115.36,-33.66,2018-09,Saturday,3285.2131158382945
5908,authorized,1.0,,ACC-182446574,POS,Tonya,6973.16,2018-09-15,F,27,Booragoon,WA,2018-09-15T17:24:06.000+0000,11.28,CUS-3026014945,debit,116.06,-32.0,115.84,-32.03,2018-09,Saturday,21.00892450679861
5909,authorized,0.0,,ACC-574997646,POS,Mackenzie,3887.57,2018-09-15,F,18,Avalon Beach,NSW,2018-09-15T17:33:02.000+0000,8.95,CUS-586638664,debit,150.79,-33.64,151.33,-33.64,2018-09,Saturday,49.990497304915
5910,authorized,1.0,,ACC-1438600314,POS,Maria,3187.27,2018-09-15,F,35,Lowlands,WA,2018-09-15T17:41:57.000+0000,658.49,CUS-2650223890,debit,138.69,-34.84,117.53,-35.06,2018-09,Saturday,1925.0722154313537
5911,authorized,1.0,,ACC-1438600314,POS,Maria,3087.73,2018-09-15,F,35,Ashford,SA,2018-09-15T17:50:53.000+0000,99.54,CUS-2650223890,debit,138.69,-34.84,138.58,-34.95,2018-09,Saturday,15.81951060969569
5912,authorized,1.0,,ACC-2970114956,POS,Robert,9118.44,2018-09-15,M,26,Ballarat Central,VIC,2018-09-15T17:59:49.000+0000,19.09,CUS-880898248,debit,144.89,-37.69,143.85,-37.55,2018-09,Saturday,92.910212614418
5913,posted,,,ACC-1279356312,INTER BANK,Tyler,5948.7,2018-09-15,M,44,,,2018-09-15T18:00:00.000+0000,164.0,CUS-1892177589,debit,144.79,-37.73,,,2018-09,Saturday,
5914,posted,,,ACC-958000567,PAYMENT,Sandra,5190.75,2018-09-15,F,34,,,2018-09-15T18:00:00.000+0000,17.0,CUS-4142663097,debit,130.9,-12.37,,,2018-09,Saturday,
5915,authorized,1.0,,ACC-3541460373,SALES-POS,Jeffrey,3495.68,2018-09-15,M,24,Mount Gambier,SA,2018-09-15T18:20:24.000+0000,56.52,CUS-1433879684,debit,145.0,-37.83,140.78,-37.83,2018-09,Saturday,370.59232198825043
